date,organic,organic_proxy,tv_ad_spend_raw,social_ad_spend_raw,search_ad_spend_raw,conversion
2021-11-17,353,430.58777697933994,2104.8984402611495,5310.430308411951,7347.38176640923,513
2021-11-18,309,289.3069837961396,1865.3174483171586,5726.346089720102,5313.7523309692415,445
2021-11-19,332,363.46656094948304,3806.8750655291237,3805.3299765553916,4670.7213994504955,469
2021-11-20,383,385.3011728696239,4460.168220812682,4402.266747849186,4340.242677116755,534
2021-11-21,242,248.9941470917473,2824.09504579179,4817.844114732197,5818.973304136158,389
2021-11-22,534,615.9101761882241,4933.883624703352,4769.213645208959,12537.745791640647,716
2021-11-23,225,236.5604413458759,2166.546871225184,2956.272354638068,5282.43605777005,355
2021-11-24,205,216.0710895581281,2252.0213285581212,3106.9082210685806,3942.4060962669687,317
2021-11-25,442,490.506211937273,4544.097488980954,6866.939200056712,12599.481950794285,623
2021-11-26,407,392.2305060956159,1360.5258998912036,5778.229323600555,6959.2744911844065,547
2021-11-27,391,358.257474983392,,6562.737695539103,10063.043944918076,557
2021-11-28,392,351.26755355802,2920.6090931032372,7106.7309448475735,7753.822883237756,555
2021-11-29,328,264.26510839661995,3462.386535750779,6021.679325691171,5378.265703941526,485
2021-11-30,241,290.8084683158217,4572.333917263123,2548.120284566527,5681.75901350911,390
2021-12-01,339,301.85563337691445,3766.903513301674,4655.444899837872,7619.621506899202,500
2021-12-02,264,258.90678686265625,2398.613163119783,5394.962259176218,5862.379017903335,411
2021-12-03,430,418.8499089411461,5499.008380498679,8195.874355421061,8825.56223751993,631
2021-12-04,319,329.160545588952,3655.867078185023,2817.2924787691422,6314.268620496638,477
2021-12-05,252,272.8728521577148,2840.88417326827,4183.427025301119,8661.257319142944,404
2021-12-06,303,329.61721648532614,3587.557558244514,1850.7492313061614,8226.577426154896,441
2021-12-07,377,355.711888830933,6107.8657475559685,5745.833799900846,9192.967703433744,570
2021-12-08,280,276.1857559779267,1855.8672998386382,6611.898502434598,5806.01016664625,441
2021-12-09,255,263.07351475103684,2921.966400858917,2746.3517186720874,6662.92762712929,391
2021-12-10,363,354.2193009105317,2622.9984235828592,4084.979358791328,8394.040850866015,500
2021-12-11,364,422.7443464446661,4249.001568881408,6715.24498315266,7341.34633934661,532
2021-12-12,289,304.0713076138761,2099.5898472623603,2335.361672265219,5268.90491092361,410
2021-12-13,294,315.8881435960726,2574.186504206698,3576.065864572008,5742.401571127515,415
2021-12-14,365,389.6307117039199,3330.599626548724,6461.877924093713,357.166894420882,494
2021-12-15,198,221.49776000271274,2562.6777214259346,2407.709911226607,4215.1983752606675,313
2021-12-16,203,206.81892646049454,2591.1452359579866,2831.415406442807,3467.4535535695727,311
2021-12-17,272,237.50207282075385,1709.0780531276005,5007.241599480636,8065.587117137208,396
2021-12-18,324,337.20231059234004,3295.863154071088,5478.715414897078,6522.487439584719,464
2021-12-19,377,352.9422026043224,2971.6611960744135,6116.293669875012,4857.423469755795,520
2021-12-20,494,468.67819732463005,3080.099745352416,6667.396159922315,,658
2021-12-21,433,459.37151224548745,4056.7665753197953,,5954.90659939423,605
2021-12-22,333,374.2705533752012,3022.114179130119,4810.04573593334,7606.594126408037,489
2021-12-23,347,348.7310057774717,6013.332594263023,5936.766197488626,7567.297482607324,540
2021-12-24,250,258.24528061750163,2830.4681018676433,3197.4449765547706,6449.858087871432,402
2021-12-25,349,409.3224249770449,2052.2226371963848,4959.363089106928,5335.822843797431,485
2021-12-26,323,331.4330482956261,2688.060267938448,3412.8587841779063,6538.864173899264,451
2021-12-27,385,485.9899932009754,5038.252475392976,5724.068575591753,4554.5330838303325,547
2021-12-28,271,286.8932376587772,4416.647051984232,3082.085662030139,6573.6435261974575,431
2021-12-29,407,335.39839608040137,2133.905277886127,4065.368646209223,9408.806986804912,553
2021-12-30,509,547.6618510552863,2220.6398614163295,8232.224801724069,11700.956258919732,675
2021-12-31,346,359.21580772257727,5402.478865430649,5521.66204406756,6923.895559534303,524
2022-01-01,397,449.2836617363302,4444.719543011604,7371.331161749703,8949.511609143126,594
2022-01-02,427,456.4752461503858,3162.7777462627228,5585.529580011881,12670.590908344064,610
2022-01-03,319,315.0099515702396,3706.6609015263057,5378.044704541852,5842.24321609798,483
2022-01-04,382,335.97715890004406,801.2105437671852,6691.66621336342,7975.468009238739,524
2022-01-05,362,355.00617562590656,3629.522188342566,6164.483188356007,4888.822000078256,510
2022-01-06,371,340.34171542641906,4085.62126021638,4197.622338829747,5501.735626257797,522
2022-01-07,285,269.20546238528726,3650.4261318333815,4479.043508611058,5883.660790427382,437
2022-01-08,366,388.00186472057027,2549.7644572496365,6096.965746236827,9755.801532325002,526
2022-01-09,414,483.91415234285586,4253.28006052603,6233.422227414435,7655.740059011814,587
2022-01-10,510,531.030277330036,3690.368930678741,2866.4027606330105,9494.222687424013,667
2022-01-11,462,407.2472182767777,4980.0396631892445,7272.533528838437,8122.026447430282,654
2022-01-12,582,608.7519468318426,4262.860119498918,14545.551692615823,9786.7140326861,818
2022-01-13,291,326.56962603723827,2559.5878979320128,3902.462891330272,6349.556861917909,454
2022-01-14,456,428.67770715922967,3201.3375839813766,5352.026116045013,5029.179036963943,608
2022-01-15,388,383.29000660770913,4643.85777552115,6480.148689447962,10755.774000676669,576
2022-01-16,590,590.886736056894,7419.711279315398,9679.693953273425,9444.726863357408,834
2022-01-17,291,268.2383369708492,2705.971957677821,5928.630065796766,7082.526165725156,479
2022-01-18,288,307.5402294176964,2921.299339109815,2697.4314618272488,3575.5544305885114,425
2022-01-19,313,309.92664316318456,1773.849590664652,5738.33780025429,7533.396153855566,454
2022-01-20,162,168.94191039894054,1475.6278902321085,2862.8830625612345,3896.4856285001715,261
2022-01-21,322,294.16995876589203,3179.578633914411,4635.804851767097,7200.568218347709,453
2022-01-22,300,287.2068290182994,5364.888824401006,4962.940274734178,4214.880031230047,459
2022-01-23,392,420.48767462643247,2613.3853721137066,7699.08163628984,8430.352193766686,564
2022-01-24,412,396.786000716683,5931.916616904356,7800.157116737825,5317.451439477829,611
2022-01-25,566,664.2713890241876,7358.484502932545,5583.144367897999,10469.894462794206,797
2022-01-26,474,455.75197235488895,5146.910683455293,8872.922891958508,12426.59339221264,717
2022-01-27,322,330.09131434826577,4931.623145294703,4748.587057195074,7999.985157358748,529
2022-01-28,291,318.7171623484937,3240.7330329481765,4468.543208222636,5857.145604019922,461
2022-01-29,431,370.2130428042635,4817.667275566759,6613.12126441441,6104.8327641767855,619
2022-01-30,251,206.82087795021664,2470.2053305651307,3595.5992048588623,5992.752869648839,398
2022-01-31,567,480.51235604256715,7751.566025264959,11546.051825381466,11406.340154230806,819
2022-02-01,502,566.1067647757625,6679.837886719832,7350.29503912869,3055.1222743192893,731
2022-02-02,338,319.91680808172003,2750.4604384960444,3373.176295319477,8362.06197927482,517
2022-02-03,215,270.0298347218801,1299.2229254845377,2844.560617906115,4269.191023117498,333
2022-02-04,522,493.0501701615382,4907.147401975347,8258.193722528153,14220.610701797914,720
2022-02-05,376,383.44642123764794,2861.341999770327,7730.058133207489,5055.758380550709,546
2022-02-06,512,591.571836078127,5027.659879263553,9078.981069929221,481.6672854051104,692
2022-02-07,230,276.2641569978039,3155.2487679488772,2570.8500931234857,4987.374657917339,376
2022-02-08,330,398.50834825478466,2850.6959178287284,8650.89939832341,7185.928574542199,502
2022-02-09,391,438.9657322851951,3866.097201762781,6341.253163296218,3860.0034137879306,554
2022-02-10,396,437.2044382246762,4034.9442534097325,8225.003951308667,5603.435833666559,579
2022-02-11,347,368.25589457545385,4361.4502832478365,4977.494642081567,12700.339593949315,537
2022-02-12,455,491.1820640828602,1485.3143321312932,7929.429276910976,8278.604237701524,619
2022-02-13,287,271.5787717170546,2351.0748416881297,5397.0790797038235,7008.977932463521,430
2022-02-14,380,349.54664402259357,4048.254704879024,7797.349342583414,6127.6835064004545,549
2022-02-15,407,407.56801861198164,5544.892693890692,8055.511350424773,3040.7427932382025,596
2022-02-16,447,440.2339996044588,3817.6540517751628,8475.620503708824,8499.609461149044,649
2022-02-17,468,447.07729067713154,2046.6400768518524,6360.529864999545,8619.742100090223,635
2022-02-18,285,305.2722969819565,3384.568105195772,3546.676342393673,5023.205708884749,425
2022-02-19,245,268.58464796189554,1984.3360706421904,4044.405294867324,4734.645224215958,366
2022-02-20,527,531.7085030165621,3389.452302554313,10118.85449051615,11376.674545705937,711
2022-02-21,433,497.2190056281042,3520.6885507760876,6063.979524419968,8274.022405617528,603
2022-02-22,325,288.6221967226712,3077.8414306318573,6449.060381024069,4045.3790338145845,478
2022-02-23,556,545.6900551580871,4555.105021069896,11984.495217584705,12752.60458840841,776
2022-02-24,413,383.94520576874385,1399.3080404806085,4498.461220441714,3434.3762310489697,548
2022-02-25,520,423.4442688655489,6607.290222183537,5848.569138627927,4007.656440277176,701
2022-02-26,410,406.707903980407,5669.459789808177,5892.425127887837,10020.793989562333,620
2022-02-27,610,602.6420555948325,7293.116083477908,,14057.295617669923,874
2022-02-28,580,667.9733887546741,3821.5328401423635,7333.002178698545,11403.564186968348,805
2022-03-01,380,404.361572387918,3573.7529138337622,8020.016199297645,4422.650948821211,573
2022-03-02,503,451.521211258832,5020.579737943716,8505.587563843063,7924.188319868706,716
2022-03-03,471,558.3686441976297,,7149.131485466536,8678.113111356886,689
2022-03-04,543,610.3822603458557,6530.28262532873,4644.57410329902,5670.61214920957,753
2022-03-05,311,329.3150881092,2426.5768710051643,2825.3333115679275,4844.088743114612,463
2022-03-06,476,466.08063363262113,4886.118779864163,7756.25470259182,11404.129291355397,681
2022-03-07,514,465.3108062572654,5853.000430391894,2781.047662498155,14701.58780208753,715
2022-03-08,233,224.84759654726201,3355.3799305195002,4567.313340377156,4083.073310000939,395
2022-03-09,291,323.3949573810255,3532.8162765931393,4167.076753442272,7156.593168807892,451
2022-03-10,206,245.52281737679021,2554.924806356077,6113.786400892624,1759.2398816082027,345
2022-03-11,384,443.3828495537937,3937.654396604163,9750.768830721538,9201.913818781075,577
2022-03-12,483,459.6974902733392,6878.377580592829,6855.227170075772,7335.086682457209,700
2022-03-13,562,499.36160612656306,6314.452607086498,8165.719510097538,12283.357890675625,806
2022-03-14,419,425.914147906665,3115.0067474880616,8181.590002611663,7775.607777768671,627
2022-03-15,575,474.0900212149274,8184.196907561326,13053.30534495648,16081.726962422044,862
2022-03-16,275,284.45734866100497,3332.450586333023,2102.1531159931765,4065.3307325859637,452
2022-03-17,243,240.09887202128846,2113.0548470685367,1696.442709388919,5791.588164317082,373
2022-03-18,408,389.88212849128456,3501.1504600246135,4989.415771696621,7492.993635763397,561
2022-03-19,453,381.0555025347755,4936.875268935705,7989.107016054012,8636.42423096779,648
2022-03-20,412,433.281023919217,4693.803964619626,7103.182377426203,7787.682598647359,611
2022-03-21,209,197.93123031784754,2214.425857130461,4142.473686999307,3120.545625745335,349
2022-03-22,407,359.6649649710604,4453.5821984118365,3910.804855963656,8111.898542377636,569
2022-03-23,286,203.98798455787121,4321.41665949138,1309.9877728653023,5616.203771154551,427
2022-03-24,483,482.6664489907092,,9128.720313863096,10380.52233276306,708
2022-03-25,454,534.5479649331531,4800.4336341179105,5118.8352366232575,9311.720473000338,658
2022-03-26,323,377.59071897918636,4152.379702421128,1915.856997721931,8026.325649535747,490
2022-03-27,366,349.9972342436224,2531.5468706559745,5740.843935339938,9367.48152735223,532
2022-03-28,312,293.75321511660974,3498.918280767155,5804.332732696971,4281.135578067347,467
2022-03-29,412,431.90903753899147,6365.079143723397,5961.926685348354,10401.948357883099,619
2022-03-30,514,463.2933079118951,4810.10982797477,6659.769931354526,6630.072585586373,715
2022-03-31,320,330.59138441742283,2393.032635801296,4583.468388711814,7550.014905532196,483
2022-04-01,470,506.20808369887635,3782.066203867852,6268.722808990075,11152.120418118224,650
2022-04-02,367,412.08449196763695,2470.6500292548453,3279.14615182459,3131.7061102077637,493
2022-04-03,341,337.65327507044753,2607.717822437572,4019.138213186179,7011.658603234341,473
2022-04-04,409,401.5736293268495,3643.587766174702,7110.420220141772,7046.170475647371,572
2022-04-05,317,289.4954787353525,1835.3822626863414,5219.779945961912,4902.374883270987,449
2022-04-06,365,335.51993373427507,3674.780504953669,5763.08014871315,10279.846274243184,527
2022-04-07,301,294.74558588560626,3832.0708167392536,3173.1281423668675,4848.710528752177,441
2022-04-08,618,640.7638234099667,4497.445632537241,8766.069233871103,9370.841103792845,813
2022-04-09,425,464.18004954840285,6191.791778572303,2213.044660271178,8699.632432554616,611
2022-04-10,352,323.74963874778945,4059.6665194025986,,8488.530253280407,539
2022-04-11,443,509.7942914979191,5807.253170893679,9505.887216506699,8494.631981106526,671
2022-04-12,411,399.97973930488683,3299.9041012858725,3439.649673721517,11099.68085111357,593
2022-04-13,400,399.57062652829427,5030.78523326095,4950.5997963541295,9284.224072955858,589
2022-04-14,484,447.9202721434014,3255.131996441907,7978.314229876909,3355.113391227429,658
2022-04-15,498,377.70236326259135,6317.213787012248,,8387.491081078511,731
2022-04-16,369,402.59550143271207,3889.638544922524,4802.344043461941,6150.966092630887,556
2022-04-17,365,392.41097063199345,4261.415454006609,4343.692427547443,8360.79809000551,545
2022-04-18,395,384.5320395424261,2561.213000978742,2429.310653859623,1682.002623070295,517
2022-04-19,193,194.36371485392016,1412.2689586976637,2985.9235923203682,6814.235223691507,305
2022-04-20,271,285.8504633445565,3205.28528398245,6575.289688530119,6302.597857711377,416
2022-04-21,560,472.5847263770839,4007.5156085689537,9100.624362830102,11702.387689372626,752
2022-04-22,587,556.8654980476527,6696.780767591846,8760.637570111501,15927.821385042751,826
2022-04-23,398,430.28100037601394,2351.2947014398273,6557.048359174794,13577.76495648321,592
2022-04-24,481,420.8575545209556,6036.624552895511,7194.220036309396,12138.422393299572,700
2022-04-25,454,468.05894123685175,2865.781451396329,5157.070320318818,11682.823008509356,637
2022-04-26,731,632.2552903131849,8526.87722478444,13682.299012738795,15203.340004357779,1013
2022-04-27,535,560.5397520133757,6360.784485732854,8577.484091590697,10256.419996225584,797
2022-04-28,410,409.33769159051326,3249.313046082366,6194.587758346295,7043.291113052957,614
2022-04-29,328,275.04033291965254,3852.9474770540014,3480.5705275793525,4934.510434953685,492
2022-04-30,262,293.5193037412644,2834.3944559213546,5485.58340180698,4174.2798695424735,414
2022-05-01,443,411.2429817714517,3720.9854820314326,7985.335253506259,5280.30653481387,617
2022-05-02,347,319.63177032681654,2425.767770617497,4351.791744060306,6797.934118560726,494
2022-05-03,281,286.79867073374874,1156.162333665494,5484.9186514739695,,393
2022-05-04,358,399.8493192108911,3962.7400674754313,4576.747367229593,7583.8985271871925,503
2022-05-05,315,283.0648347821746,1671.634738019081,3617.317971573035,6232.727220497431,432
2022-05-06,591,595.4939651054673,6087.7213632200355,6854.338223547504,12358.645860709526,787
2022-05-07,511,533.1074203138485,4707.855015377033,3593.741687446463,8622.296806013675,689
2022-05-08,422,451.3653536104611,5081.1039305336,7227.321142948992,16234.793448964798,638
2022-05-09,570,580.843982762456,5190.5333177960365,3858.3399132574646,16073.369443803758,775
2022-05-10,430,414.58196734762817,3878.41911806632,4076.541977985697,5393.81822282871,599
2022-05-11,336,308.5278100379452,4102.1777131293375,1903.7770762064624,7197.273176640696,490
2022-05-12,574,579.5983018041582,6324.101942222176,8397.151885068542,9396.623901445659,795
2022-05-13,476,425.01872922977077,5212.115094562385,6818.856607546243,6623.464777158537,688
2022-05-14,318,225.28903793855957,3630.7107802471264,4306.090761973525,3806.3185166289804,487
2022-05-15,402,420.35214721939946,2172.2467912173215,4151.902842423748,9099.878127228147,555
2022-05-16,334,364.2392234487537,4098.840155378368,3248.5589827164085,5315.211533515834,478
2022-05-17,283,216.21995110591178,3351.3955553531396,4838.409987552318,7306.4415740528775,437
2022-05-18,513,461.9207362835676,3570.8900361417795,6434.078627463208,13339.65202288516,693
2022-05-19,611,649.7853838570089,5670.935667493424,10049.598165575291,17282.171577090085,844
2022-05-20,280,338.65462352323755,2775.544440020121,3094.132060727609,4180.888283940772,432
2022-05-21,476,477.76803635220085,4575.391634169961,7540.118802477632,10895.392133359135,672
2022-05-22,355,329.30706782820147,3907.354580988185,7410.388489687859,8451.007014567715,547
2022-05-23,371,364.4634748967722,5306.735791455826,6548.0762172184395,6368.829367964303,568
2022-05-24,360,410.01526031273886,4774.359740136307,4737.895068444146,5539.994716401159,543
2022-05-25,333,311.50706049116974,2019.2075485736057,5380.717833698299,9876.382446152247,497
2022-05-26,423,390.0990350020568,5031.076686017953,5900.580572284649,9058.395996966061,610
2022-05-27,335,319.53369753684336,4695.947742816622,5048.02660802271,7995.952121147709,520
2022-05-28,445,403.10080957385645,4972.852869802645,6030.802438912345,6713.783327674907,637
2022-05-29,413,418.2675138197962,5484.36329061476,5892.417879971631,5241.134617715276,609
2022-05-30,394,458.0229987146326,6318.650829510721,6286.187921625052,6533.972910689137,609
2022-05-31,326,337.3803085168381,4271.924389987615,3441.3918980614662,6293.230687100819,509
2022-06-01,359,350.4931436351285,3864.5988007856013,3749.7601282687615,,522
2022-06-02,492,478.07220752143,6468.359351822714,4309.636957985054,9819.756535510825,694
2022-06-03,466,393.7009354301899,4869.301518404211,3639.2751374361283,4605.321974664434,644
2022-06-04,318,346.56654869710337,3207.279485450429,3032.3002538705928,4228.851174607624,467
2022-06-05,425,422.45721335892483,3808.8466923649257,6692.094980091906,10229.354473272728,609
2022-06-06,490,481.7537837915136,7207.153383649381,5388.083912064368,11589.513318628555,711
2022-06-07,248,327.39233677661895,1872.2515031282485,4295.86092655963,4379.606552988509,400
2022-06-08,469,483.0623493186153,6846.761948009706,7109.011525511368,6516.697057318987,678
2022-06-09,348,321.89648494198997,4002.589455550633,2137.7129818241933,4815.661250567657,509
2022-06-10,470,450.91139841421955,2732.7369892534143,8453.08654702246,8365.011131546129,653
2022-06-11,337,375.93413088052876,3743.9990918650988,6288.448744113209,8048.172674122168,515
2022-06-12,232,235.27583622919238,860.7521097342207,2449.1524692374905,5948.500502724166,344
2022-06-13,249,214.01274865780798,2968.7106753870853,4222.11767968197,4254.599991559058,369
2022-06-14,417,455.45421112279587,5278.842824893701,4649.03008861285,5455.427631996567,575
2022-06-15,437,408.6004457536592,3600.4560783639813,6760.277335800039,9460.770906608994,617
2022-06-16,321,381.1642343740748,3329.2504804110054,2988.6780659413016,4834.269582310406,462
2022-06-17,474,526.1776444878009,7532.88998542519,3291.4552923326587,8021.079981289184,667
2022-06-18,244,233.5075417412181,2073.5425048439783,3245.534852406129,6832.557881225337,393
2022-06-19,403,455.24250668732924,2753.515937237673,5828.524087757729,10073.630225742325,565
2022-06-20,288,290.5695106827833,4168.9848766595915,3812.680350158632,6045.781367202924,442
2022-06-21,344,373.4250433881609,5466.702090924997,3327.9194585106693,4255.780648305775,505
2022-06-22,413,433.60222731151777,4140.143295391308,5459.124663674958,8795.662075457412,595
2022-06-23,322,295.0410299052005,,5225.410007217105,8501.517170655707,503
2022-06-24,369,345.6736833949567,5181.319314258542,5467.108394086441,6556.3258723629815,557
2022-06-25,508,560.4039529553507,,8038.37274339713,14280.283838845535,719
2022-06-26,349,337.59930957618366,2984.3862403770217,4186.092772926949,9695.134895153198,518
2022-06-27,490,470.3031890762291,6710.555040385504,9935.369524107591,14693.935364789444,731
2022-06-28,293,265.08478659307656,4412.290661067772,2844.9654081482645,6398.3040532777395,474
2022-06-29,458,477.982270466148,5359.918281726063,7884.452678324764,10787.274384330192,677
2022-06-30,549,662.548172056263,4042.8712713355126,,15645.784596881249,786
2022-07-01,157,140.6557592094306,2513.339638789993,2702.755669846284,3572.010237334153,302
2022-07-02,324,325.2502796184486,2727.8009116375542,4571.263066827491,5513.493009584432,464
2022-07-03,461,526.5410000535593,4149.953666052286,5823.88827817633,7985.968019583183,629
2022-07-04,382,379.843335642264,4222.163488761081,7528.588210816769,8205.900703946347,570
2022-07-05,439,459.7285785005598,6449.0259238149765,3781.063930944549,5390.8566131937005,628
2022-07-06,341,305.52118785102454,4294.142010900052,3635.25402939052,6542.92843557488,516
2022-07-07,410,427.99206949892266,4614.937096039951,5421.972062374423,10908.50327531222,604
2022-07-08,385,378.486805466002,4393.128726642126,7933.737709520433,2643.0349724952052,571
2022-07-09,517,568.5870522025169,5243.252979824735,,15116.574847626965,749
2022-07-10,425,476.303367800038,4970.387938498794,4531.599201368503,11382.114659412555,631
2022-07-11,433,545.8664383828783,1045.5156114991573,5898.3434677780715,7475.642997044651,587
2022-07-12,358,378.9167670933453,3262.8721581897767,4382.244073864963,8330.850958778468,508
2022-07-13,350,361.5090124753669,3754.490374431599,4133.295899764712,7008.668016972346,500
2022-07-14,355,362.03042921869053,2325.003505735595,6891.24655510819,9723.365273726615,514
2022-07-15,437,421.90338154733837,4880.365206700506,3860.54849127015,11325.634926566257,609
2022-07-16,355,367.3546285212183,3335.311046703431,7902.307991051914,4121.646725413474,523
2022-07-17,425,413.3447597923387,6502.378827951401,7976.343519774661,10019.31831923054,648
2022-07-18,604,614.1896030856036,,12025.247093953212,11335.073370233406,892
2022-07-19,483,546.7685153252044,4156.024880795097,6240.2681612580145,9902.37700259287,715
2022-07-20,362,326.39748089203,3465.0474350975046,5199.036098032428,5672.911458219169,547
2022-07-21,515,573.9072048630227,5037.536895740857,4405.232392736119,15707.312028208033,716
2022-07-22,353,400.38524333111485,3058.499489419637,4471.525415280259,9283.511949073438,524
2022-07-23,190,188.07173100110836,2014.5387310693675,,2961.6217921539933,310
2022-07-24,292,230.72080393478626,2262.40272408074,6100.980877410685,3512.09764510456,421
2022-07-25,206,193.60432253385306,1362.1624033101664,2065.0037518366876,3645.67102042809,297
2022-07-26,357,403.98843672561026,4244.127718323538,4775.921378214536,8084.42720349702,502
2022-07-27,394,393.2479204501344,4685.878500219339,5643.883808656669,,567
2022-07-28,559,503.592568767295,4244.985741950488,4878.285918242756,15396.874778375413,746
2022-07-29,424,402.70159277856675,5380.282257258086,7490.22966767707,10492.266749506698,634
2022-07-30,369,400.09209091987594,2991.3908416212894,4333.6070510405025,9528.36939766431,541
2022-07-31,473,499.370093375645,5094.440230889637,6685.934478605924,10398.226776218977,672
2022-08-01,168,164.9606889000909,2105.8970701278513,2191.2744552222202,1971.234852383709,289
2022-08-02,413,398.08885723322487,4090.8069969685516,4730.851140493231,7779.723984370278,571
2022-08-03,466,448.08221855307136,5299.727270459064,6980.494543204598,12293.288126409629,670
2022-08-04,240,218.76168899480632,2036.5447922747283,3381.0442829345234,4745.319418755967,379
2022-08-05,502,584.03778844164,4731.7850964864965,6700.825945189305,11574.053948754097,691
2022-08-06,421,408.28530644431527,3958.2886680549977,4945.285476188575,7630.8216075752125,594
2022-08-07,346,388.2320767631854,2685.8707365213468,5689.2348529423,4783.569358936377,497
2022-08-08,450,519.0570123230632,4266.268275421626,10110.218752305424,8676.964153382294,650
2022-08-09,613,675.2108344679871,3287.029087115629,,13416.832745877595,820
2022-08-10,404,387.19231861984355,3450.3337238197805,7883.766083147091,6501.18733303624,587
2022-08-11,410,427.5085671233508,3758.0036153840024,3593.072340367793,7637.222240690334,571
2022-08-12,339,338.96974296057533,3136.775493558446,5338.105609999145,4880.505857140917,489
2022-08-13,300,273.2362168469874,2786.1934428739787,3022.3941154706026,8024.840113176256,437
2022-08-14,468,483.2264124536664,4593.724140135079,3909.9715273140046,8533.987642679713,627
2022-08-15,299,263.79541670314603,3420.6906286147955,3490.820306705976,8587.829081053236,451
2022-08-16,391,437.97496936956674,4941.8644099390895,7971.915860324088,11420.437341684465,593
2022-08-17,336,320.60273960582754,2706.8424425613493,6480.747375108835,6560.988307686171,506
2022-08-18,431,440.2438737966207,2757.8563773882197,6945.361485168856,6019.999121516875,592
2022-08-19,416,428.51809846263757,2864.430473285389,3376.5628637920836,3118.936332810524,542
2022-08-20,486,474.1878923251675,4156.41335323569,6871.902777943194,5436.37536612609,650
2022-08-21,331,351.19649336245146,2967.1060618725296,5426.386595707457,3900.192172264283,479
2022-08-22,355,338.57395495224887,2733.4502616787518,5612.597617122196,10048.992929092119,513
2022-08-23,284,309.0500731489707,1737.4245502819633,1905.5137599912878,5883.175550175584,392
2022-08-24,337,292.0311276821313,2912.7581688800597,3709.7954862856577,7537.863563685834,462
2022-08-25,419,424.64272486744164,4421.6708414766335,6169.228716211716,2800.152521986629,568
2022-08-26,457,545.6724223824166,5386.41090366283,7958.8064851766485,5855.856072196262,652
2022-08-27,288,259.9895190659935,2405.780495117232,1478.3619952132153,7315.357137567032,427
2022-08-28,467,436.1178004937325,4098.612285815949,6676.060465581674,10161.446721537493,645
2022-08-29,516,542.7239459988098,3726.887687465425,8075.228810496939,9868.003495952427,707
2022-08-30,421,429.32796037131476,4177.761474032309,7938.783142862072,9864.427762382664,620
2022-08-31,567,587.7893061188503,4233.366649774184,10288.73000357886,16931.155590346913,793
2022-09-01,302,317.4203156051244,3546.481099038382,5332.581579610596,5650.987085393581,477
2022-09-02,255,271.54419735128715,1185.378411510889,2910.914551665028,5213.023930822997,372
2022-09-03,201,224.13601807241446,1799.8166655054433,1294.0099956246358,4268.097129218264,290
2022-09-04,529,550.7333331893417,5768.422174750645,7000.02333414287,18174.335561482083,722
2022-09-05,444,433.99221566502695,4692.480077600419,8675.334180684717,3292.656512064246,635
2022-09-06,373,398.69991276622045,6753.88729109123,7946.128855584466,9002.893081561604,606
2022-09-07,406,484.3108320411708,4496.972467902343,7406.151044241373,7859.419829786381,622
2022-09-08,266,262.7788567980122,1860.93792752868,4509.187502800483,6231.846204491099,422
2022-09-09,623,562.5708502841038,6054.634134149974,10414.577777310895,10007.794042731632,849
2022-09-10,391,434.8999050151658,1829.0413345469874,4893.406990921789,7716.004800779988,554
2022-09-11,389,384.7820315987849,3800.531551324651,5614.111918789201,9451.851164855458,560
2022-09-12,451,353.02818435065797,3383.024464442063,10152.824696920346,17444.30490728396,657
2022-09-13,426,462.60722269089933,5435.82692880379,4588.145324033243,10596.955719449685,621
2022-09-14,400,379.23934835908386,3346.3089464830036,8921.9519121121,5974.922331920875,589
2022-09-15,299,296.4905015102147,2887.1836818350043,4054.4111368401727,5223.253535031291,449
2022-09-16,425,439.47140405819863,3442.5012785709873,8917.23905868182,7349.852234724747,605
2022-09-17,566,577.1641379362517,8618.271507593106,4910.090723133547,5225.452984075626,780
2022-09-18,512,549.067479182024,4632.844901068159,9042.168166556661,9238.473654688196,743
2022-09-19,537,514.0567933425976,8329.4179236436,6279.999707288426,13112.460246257264,796
2022-09-20,327,343.80546852871413,4069.0013507853596,2822.6552503522626,4040.2728059961046,510
2022-09-21,279,271.9550980092732,3195.7983774405216,4462.593102608226,7340.462436687562,450
2022-09-22,365,392.6219481924585,4060.540661998008,7144.98383952316,8382.218480407906,554
2022-09-23,383,407.4179367232348,4291.419606784566,4297.703041069919,5985.20945541254,554
2022-09-24,487,442.0762704856005,2056.611158328317,4025.662912905461,9339.805607797754,636
2022-09-25,209,231.80158375312593,1916.0043539059457,3049.9957447326856,6187.086323371376,326
2022-09-26,531,502.8908863545996,6660.979752880487,7761.483504185314,12966.121502839578,740
2022-09-27,362,392.0095944323201,3573.807173523615,6335.461505627694,7273.13981598256,547
2022-09-28,335,348.25035081443775,1943.0636731845161,6474.104508786649,6239.20899427661,491
2022-09-29,277,328.5111548881959,2731.386247603718,4088.324679933892,5677.581026380415,413
2022-09-30,213,208.58159772354634,3224.201056695585,4981.654299966141,3611.8783862155037,348
2022-10-01,461,445.1737838417374,6338.399280471098,7384.774777790307,3400.380883412509,648
2022-10-02,386,385.69922621571334,3792.6126711888132,5194.301563274146,12464.188125753944,578
2022-10-03,250,242.6936936651509,3217.2084094966835,1939.1695478479407,5238.8846510276935,389
2022-10-04,249,269.93609357021575,2224.6050372155187,3453.7089695299474,5595.926191783137,375
2022-10-05,346,290.1227161288813,1691.6557101948567,4667.002598691433,6800.886738766884,468
